  31.10,   0.61,  30.49,
  30.20,  -0.29,  30.49,
  31.70,   1.21,  30.49,
  30.10,  -0.39,  30.49,
  29.20,  -1.29,  30.49,
  31.50,   1.01,  30.49,
  30.40,  -0.09,  30.49,
  27.20,  -3.29,  30.49,
  29.30,  -1.19,  30.49,
  29.50,  -0.99,  30.49,
  30.30,  -0.19,  30.49,
  32.00,   1.51,  30.49,
  31.50,   1.01,  30.49,
  29.90,  -0.59,  30.49,
  29.30,  -1.19,  30.49,
  30.30,  -0.19,  30.49,
  29.80,  -0.69,  30.49,
  31.70,   1.21,  30.49,
  28.90,  -1.59,  30.49,
  29.50,  -0.99,  30.49,
  26.80,  -3.69,  30.49,
  32.10,   1.61,  30.49,
  32.00,   1.51,  30.49,
  30.70,   0.21,  30.49,
  31.20,   0.71,  30.49,
  29.90,  -0.59,  30.49,
  30.10,  -0.39,  30.49,
  31.00,   0.51,  30.49,
  30.30,  -0.19,  30.49,
  28.40,  -2.09,  30.49,
  29.30,  -1.19,  30.49,
  31.10,   0.61,  30.49,
  29.80,  -0.69,  30.49,
  32.70,   2.21,  30.49,
  32.00,   1.51,  30.49,
  30.30,  -0.19,  30.49,
  30.30,  -0.19,  30.49,
  31.80,   1.31,  30.49,
  29.80,  -0.69,  30.49,
  31.50,   1.01,  30.49,
  32.50,   2.01,  30.49,
  27.60,  -2.89,  30.49,
  30.50,   0.01,  30.49,
  32.20,   1.71,  30.49,
  30.50,   0.01,  30.49,
  33.30,   2.81,  30.49,
  31.70,   1.21,  30.49,
  31.30,   0.81,  30.49,
  30.00,  -0.49,  30.49,
