  26.10,  -0.35,  26.45,
  24.60,  -1.85,  26.45,
  25.60,  -0.85,  26.45,
  25.80,  -0.65,  26.45,
  26.90,   0.45,  26.45,
  26.70,   0.25,  26.45,
  26.20,  -0.25,  26.45,
  25.90,  -0.55,  26.45,
  26.50,   0.05,  26.45,
  26.30,  -0.15,  26.45,
  26.60,   0.15,  26.45,
  27.10,   0.65,  26.45,
  26.50,   0.05,  26.45,
  26.00,  -0.45,  26.45,
  26.50,   0.05,  26.45,
  26.20,  -0.25,  26.45,
  25.00,  -1.45,  26.45,
  26.20,  -0.25,  26.45,
  25.90,  -0.55,  26.45,
  25.30,  -1.15,  26.45,
  25.50,  -0.95,  26.45,
  25.90,  -0.55,  26.45,
  26.20,  -0.25,  26.45,
  25.40,  -1.05,  26.45,
  28.00,   1.55,  26.45,
  25.30,  -1.15,  26.45,
  25.80,  -0.65,  26.45,
  26.30,  -0.15,  26.45,
  25.20,  -1.25,  26.45,
  27.40,   0.95,  26.45,
  25.70,  -0.75,  26.45,
  26.70,   0.25,  26.45,
  26.60,   0.15,  26.45,
  27.30,   0.85,  26.45,
  27.40,   0.95,  26.45,
  26.50,   0.05,  26.45,
  27.50,   1.05,  26.45,
  27.30,   0.85,  26.45,
  26.90,   0.45,  26.45,
  27.90,   1.45,  26.45,
  27.40,   0.95,  26.45,
  26.90,   0.45,  26.45,
  26.50,   0.05,  26.45,
  27.00,   0.55,  26.45,
  27.10,   0.65,  26.45,
  28.00,   1.55,  26.45,
  26.00,  -0.45,  26.45,
  27.20,   0.75,  26.45,
  27.40,   0.95,  26.45,
