  13.00,   1.05,  11.95,
  11.60,  -0.35,  11.95,
  11.90,  -0.05,  11.95,
   9.40,  -2.55,  11.95,
  11.90,  -0.05,  11.95,
  11.80,  -0.15,  11.95,
  12.50,   0.55,  11.95,
  11.80,  -0.15,  11.95,
  11.80,  -0.15,  11.95,
  11.60,  -0.35,  11.95,
  10.50,  -1.45,  11.95,
  11.20,  -0.75,  11.95,
  11.90,  -0.05,  11.95,
  12.00,   0.05,  11.95,
  10.80,  -1.15,  11.95,
  13.50,   1.55,  11.95,
  13.10,   1.15,  11.95,
  10.80,  -1.15,  11.95,
  10.70,  -1.25,  11.95,
  11.00,  -0.95,  11.95,
  11.10,  -0.85,  11.95,
  10.00,  -1.95,  11.95,
  10.10,  -1.85,  11.95,
  11.80,  -0.15,  11.95,
  12.40,   0.45,  11.95,
  11.80,  -0.15,  11.95,
  11.60,  -0.35,  11.95,
  11.00,  -0.95,  11.95,
  12.50,   0.55,  11.95,
  12.70,   0.75,  11.95,
  11.60,  -0.35,  11.95,
  11.70,  -0.25,  11.95,
  11.90,  -0.05,  11.95,
  13.90,   1.95,  11.95,
  12.70,   0.75,  11.95,
  11.80,  -0.15,  11.95,
  14.00,   2.05,  11.95,
  12.20,   0.25,  11.95,
  12.60,   0.65,  11.95,
  15.10,   3.15,  11.95,
  11.10,  -0.85,  11.95,
  10.60,  -1.35,  11.95,
  12.10,   0.15,  11.95,
  13.90,   1.95,  11.95,
  14.20,   2.25,  11.95,
  11.70,  -0.25,  11.95,
  12.10,   0.15,  11.95,
  13.70,   1.75,  11.95,
  11.00,  -0.95,  11.95,
