 2.10                     3.4686409                     0.7866279
 2.11                     3.2711530                     0.8039793
 2.12                     3.0901065                     0.8187308
 2.13                     2.9229774                     0.8314240
 2.14                     2.7677809                     0.8424604
 2.15                     2.6229282                     0.8521438
 2.16                     2.4871275                     0.8607080
 2.17                     2.3593148                     0.8683361
 2.18                     2.2386031                     0.8751733
 2.19                     2.1242453                     0.8813365
 2.20                     2.0156063                     0.8869204
 2.21                     1.9121415                     0.8920031
 2.22                     1.8133806                     0.8966489
 2.23                     1.7189147                     0.9009119
 2.24                     1.6283859                     0.9048374
 2.25                     1.5414793                     0.9084640
 2.26                     1.4579161                     0.9118245
 2.27                     1.3774488                     0.9149472
 2.28                     1.2998562                     0.9178564
 2.29                     1.2249400                     0.9205733
 2.30                     1.1525218                     0.9231163
 2.31                     1.0824403                     0.9255017
 2.32                     1.0145496                     0.9277435
 2.33                     0.9487168                     0.9298544
 2.34                     0.8848209                     0.9318455
 2.35                     0.8227512                     0.9337268
 2.36                     0.7624061                     0.9355070
 2.37                     0.7036925                     0.9371941
 2.38                     0.6465245                     0.9387952
 2.39                     0.5908228                     0.9403168
 2.40                     0.5365140                     0.9417645
 2.41                     0.4835302                     0.9431437
 2.42                     0.4318083                     0.9444591
 2.43                     0.3812896                     0.9457151
 2.44                     0.3319194                     0.9469155
 2.45                     0.2836467                     0.9480639
 2.46                     0.2364236                     0.9491638
 2.47                     0.1902056                     0.9502180
 2.48                     0.1449507                     0.9512294
 2.49                     0.1006196                     0.9522006
 2.50                     0.0571754                     0.9531338
 2.51                     0.0145833                     0.9540313
 2.52                    -0.0271895                     0.9548950
 2.53                    -0.0681739                     0.9557270
 2.54                    -0.1083992                     0.9565287
 2.55                    -0.1478929                     0.9573020
 2.56                    -0.1866812                     0.9580482
 2.57                    -0.2247888                     0.9587689
 2.58                    -0.2622392                     0.9594651
 2.59                    -0.2990547                     0.9601383
 2.60                    -0.3352564                     0.9607894
 2.61                    -0.3708646                     0.9614197
 2.62                    -0.4058982                     0.9620300
 2.63                    -0.4403757                     0.9626213
 2.64                    -0.4743143                     0.9631944
 2.65                    -0.5077307                     0.9637503
 2.66                    -0.5406406                     0.9642896
 2.67                    -0.5730592                     0.9648131
 2.68                    -0.6050010                     0.9653215
 2.69                    -0.6364797                     0.9658154
 2.70                    -0.6675087                     0.9662954
 2.71                    -0.6981005                     0.9667621
 2.72                    -0.7282674                     0.9672161
 2.73                    -0.7580209                     0.9676579
 2.74                    -0.7873722                     0.9680879
 2.75                    -0.8163321                     0.9685066
 2.76                    -0.8449109                     0.9689145
 2.77                    -0.8731185                     0.9693119
 2.78                    -0.9009643                     0.9696993
 2.79                    -0.9284576                     0.9700771
 2.80                    -0.9556072                     0.9704455
 2.81                    -0.9824215                     0.9708050
 2.82                    -1.0089087                     0.9711559
 2.83                    -1.0350768                     0.9714984
 2.84                    -1.0609332                     0.9718329
 2.85                    -1.0864855                     0.9721596
 2.86                    -1.1117405                     0.9724788
 2.87                    -1.1367052                     0.9727908
 2.88                    -1.1613862                     0.9730958
 2.89                    -1.1857897                     0.9733941
 2.90                    -1.2099221                     0.9736857
 2.91                    -1.2337893                     0.9739711
 2.92                    -1.2573970                     0.9742504
 2.93                    -1.2807507                     0.9745237
 2.94                    -1.3038560                     0.9747913
 2.95                    -1.3267181                     0.9750533
 2.96                    -1.3493419                     0.9753099
 2.97                    -1.3717325                     0.9755613
 2.98                    -1.3938946                     0.9758076
 2.99                    -1.4158327                     0.9760491
 3.00                    -1.4375515                     0.9762857
