  0.1                     3.1498042                     0.0000000
  0.2                     6.8561879                     0.0000061
  0.3                     7.7129095                     0.0003355
  0.4                     7.9568048                     0.0024788
  0.5                     7.9934081                     0.0082297
  0.6                     7.9449374                     0.0183156
  0.7                     7.8583718                     0.0324332
  0.8                     7.7545382                     0.0497871
  0.9                     7.6435404                     0.0694835
  1.0                     7.5305648                     0.0907180
