   10.000   11.000   15.000
   10.100   12.190   15.700
   10.309   13.310   16.513
   10.609   14.362   17.444
   10.984   15.338   18.503
   11.420   16.228   19.694
   11.901   17.014   21.022
   12.412   17.674   22.486
   12.938   18.182   24.080
   13.462   18.507   25.791
   13.967   18.619   27.594
   14.432   18.490   29.459
   14.838   18.094   31.342
   15.164   17.418   33.191
   15.389   16.456   34.947
   15.496   15.223   36.548
   15.468   13.746   37.932
   15.296   12.072   39.047
   14.974   10.262   39.852
   14.502    8.384   40.326
   13.891    6.513   40.466
   13.153    4.716   40.292
   12.309    3.052   39.838
   11.384    1.565   39.151
   10.402    0.279   38.285
    9.389   -0.793   37.294
    8.371   -1.658   36.225
    7.368   -2.330   35.120
    6.398   -2.831   34.012
    5.475   -3.187   32.924
    4.609   -3.425   31.871
    3.806   -3.569   30.863
    3.068   -3.643   29.905
    2.397   -3.665   28.995
    1.791   -3.652   28.134
    1.247   -3.618   27.319
    0.760   -3.573   26.545
    0.327   -3.526   25.810
   -0.058   -3.484   25.110
   -0.401   -3.451   24.443
   -0.706   -3.430   23.805
   -0.978   -3.426   23.194
   -1.223   -3.438   22.609
   -1.445   -3.470   22.048
   -1.647   -3.521   21.511
   -1.835   -3.593   20.995
   -2.010   -3.686   20.501
   -2.178   -3.799   20.028
   -2.340   -3.935   19.577
   -2.500   -4.093   19.147
   -2.659   -4.273   18.739
   -2.820   -4.477   18.353
   -2.986   -4.704   17.990
   -3.158   -4.956   17.650
   -3.338   -5.233   17.336
   -3.527   -5.537   17.049
   -3.728   -5.868   16.789
   -3.942   -6.227   16.560
   -4.171   -6.616   16.364
   -4.415   -7.035   16.204
   -4.677   -7.485   16.082
   -4.958   -7.968   16.004
   -5.259   -8.483   15.972
   -5.581   -9.031   15.992
   -5.926   -9.610   16.070
   -6.295  -10.221   16.211
   -6.687  -10.861   16.422
   -7.105  -11.527   16.710
   -7.547  -12.214   17.083
   -8.014  -12.915   17.550
   -8.504  -13.624   18.117
   -9.016  -14.328   18.792
   -9.547  -15.015   19.583
  -10.094  -15.668   20.494
  -10.651  -16.269   21.529
  -11.213  -16.796   22.688
  -11.771  -17.223   23.966
  -12.317  -17.526   25.354
  -12.837  -17.677   26.837
  -13.321  -17.649   28.391
  -13.754  -17.421   29.985
  -14.121  -16.973   31.581
  -14.406  -16.298   33.136
  -14.595  -15.395   34.600
  -14.675  -14.278   35.924
  -14.636  -12.972   37.062
  -14.469  -11.516   37.972
  -14.174   -9.958   38.626
  -13.752   -8.353   39.007
  -13.212   -6.755   39.116
  -12.567   -5.219   38.965
  -11.832   -3.789   38.582
  -11.028   -2.499   38.002
  -10.175   -1.371   37.264
   -9.294   -0.415   36.410
   -8.406    0.371   35.477
   -7.529    0.996   34.500
   -6.676    1.475   33.505
   -5.861    1.828   32.513
   -5.092    2.074   31.539
   -4.376    2.234   30.592
   -3.715    2.325   29.679
   -3.111    2.364   28.801
   -2.563    2.365   27.960
   -2.070    2.341   27.153
   -1.629    2.300   26.381
   -1.236    2.250   25.640
   -0.888    2.199   24.928
   -0.579    2.149   24.244
   -0.306    2.106   23.585
   -0.065    2.071   22.950
    0.149    2.047   22.336
    0.339    2.035   21.744
    0.508    2.036   21.171
    0.661    2.051   20.617
    0.800    2.079   20.081
    0.928    2.121   19.562
    1.047    2.179   19.060
    1.160    2.250   18.574
    1.269    2.337   18.105
    1.376    2.439   17.652
    1.482    2.557   17.215
    1.590    2.692   16.794
    1.700    2.843   16.389
    1.814    3.012   16.000
    1.934    3.200   15.628
    2.061    3.407   15.273
    2.195    3.635   14.936
    2.339    3.886   14.618
    2.494    4.160   14.319
    2.661    4.459   14.041
    2.840    4.786   13.785
    3.035    5.142   13.553
    3.246    5.529   13.348
    3.474    5.949   13.171
    3.722    6.405   13.027
    3.990    6.898   12.918
    4.281    7.431   12.849
    4.596    8.005   12.824
    4.937    8.623   12.850
    5.305    9.284   12.933
    5.703    9.991   13.081
    6.132   10.742   13.302
    6.593   11.536   13.606
    7.087   12.369   14.004
    7.616   13.238   14.507
    8.178   14.133   15.128
    8.773   15.044   15.880
    9.400   15.957   16.777
   10.056   16.853   17.829
   10.736   17.707   19.049
   11.433   18.491   20.442
   12.139   19.170   22.011
   12.842   19.705   23.751
   13.528   20.054   25.648
   14.181   20.172   27.677
   14.780   20.016   29.799
   15.303   19.550   31.963
   15.728   18.748   34.102
   16.030   17.600   36.141
   16.187   16.119   37.999
   16.180   14.340   39.595
   15.996   12.320   40.859
   15.629   10.140   41.741
   15.080    7.891   42.212
   14.361    5.669   42.277
   13.492    3.562   41.963
   12.499    1.643   41.325
   11.413   -0.039   40.428
   10.268   -1.457   39.346
    9.095   -2.608   38.147
    7.925   -3.505   36.892
    6.782   -4.174   35.631
    5.686   -4.650   34.398
    4.653   -4.967   33.216
    3.691   -5.160   32.099
    2.806   -5.260   31.053
    1.999   -5.293   30.077
    1.270   -5.282   29.169
    0.615   -5.244   28.324
    0.029   -5.193   27.537
   -0.493   -5.141   26.801
   -0.958   -5.096   26.112
   -1.372   -5.063   25.464
   -1.741   -5.047   24.855
   -2.072   -5.051   24.280
   -2.370   -5.078   23.737
   -2.640   -5.128   23.224
   -2.889   -5.203   22.740
   -3.120   -5.303   22.284
   -3.339   -5.428   21.856
   -3.548   -5.579   21.454
   -3.751   -5.755   21.080
   -3.951   -5.957   20.734
   -4.152   -6.185   20.416
   -4.355   -6.438   20.128
   -4.563   -6.716   19.872
   -4.779   -7.020   19.649
   -5.003   -7.349   19.460
   -5.238   -7.703   19.309
   -5.484   -8.081   19.198
   -5.744   -8.483   19.129
   -6.018   -8.908   19.106
   -6.307   -9.354   19.132
   -6.611   -9.819   19.212
   -6.932  -10.302   19.349
   -7.269  -10.799   19.547
   -7.622  -11.305   19.811
   -7.990  -11.816   20.144
   -8.373  -12.326   20.551
   -8.768  -12.826   21.036
   -9.174  -13.309   21.599
   -9.588  -13.763   22.244
  -10.005  -14.177   22.971
  -10.422  -14.539   23.777
  -10.834  -14.833   24.658
  -11.234  -15.047   25.607
  -11.615  -15.165   26.615
  -11.970  -15.175   27.667
  -12.291  -15.063   28.745
  -12.568  -14.821   29.830
  -12.793  -14.442   30.897
  -12.958  -13.927   31.921
  -13.055  -13.280   32.875
  -13.078  -12.511   33.732
  -13.021  -11.636   34.468
  -12.882  -10.677   35.064
  -12.662   -9.661   35.505
  -12.362   -8.614   35.781
  -11.987   -7.566   35.892
  -11.545   -6.544   35.842
  -11.045   -5.573   35.641
  -10.498   -4.674   35.307
   -9.915   -3.860   34.856
   -9.310   -3.142   34.309
   -8.693   -2.523   33.687
   -8.076   -2.003   33.008
   -7.469   -1.579   32.289
   -6.880   -1.243   31.546
   -6.316   -0.986   30.790
   -5.783   -0.800   30.032
   -5.285   -0.675   29.277
   -4.824   -0.600   28.532
   -4.401   -0.569   27.800
   -4.018   -0.572   27.084
   -3.673   -0.603   26.385
   -3.366   -0.656   25.703
   -3.095   -0.727   25.040
   -2.859   -0.811   24.395
   -2.654   -0.906   23.767
   -2.479   -1.010   23.158
   -2.332   -1.120   22.565
   -2.211   -1.235   21.990
   -2.113   -1.356   21.430
   -2.038   -1.481   20.888
   -1.982   -1.611   20.361
   -1.945   -1.746   19.850
   -1.925   -1.887   19.354
   -1.921   -2.035   18.875
   -1.933   -2.190   18.410
   -1.958   -2.353   17.962
   -1.998   -2.526   17.529
   -2.051   -2.710   17.112
   -2.117   -2.906   16.711
   -2.196   -3.116   16.327
   -2.288   -3.341   15.960
   -2.393   -3.583   15.611
   -2.512   -3.844   15.281
   -2.645   -4.125   14.970
   -2.793   -4.429   14.680
   -2.957   -4.756   14.412
   -3.137   -5.111   14.168
   -3.334   -5.493   13.951
   -3.550   -5.907   13.762
   -3.786   -6.353   13.605
   -4.042   -6.835   13.482
   -4.322   -7.353   13.399
   -4.625   -7.911   13.360
   -4.953   -8.509   13.369
   -5.309   -9.148   13.434
   -5.693   -9.830   13.562
   -6.107  -10.554   13.760
   -6.551  -11.318   14.037
   -7.028  -12.119   14.404
   -7.537  -12.954   14.872
   -8.079  -13.814   15.452
   -8.652  -14.689   16.156
   -9.256  -15.567   16.996
   -9.887  -16.430   17.984
  -10.541  -17.256   19.128
  -11.213  -18.019   20.437
  -11.893  -18.687   21.913
  -12.573  -19.224   23.551
  -13.238  -19.591   25.340
  -13.873  -19.747   27.258
  -14.461  -19.653   29.270
  -14.980  -19.272   31.332
  -15.409  -18.581   33.383
  -15.726  -17.565   35.356
  -15.910  -16.233   37.176
  -15.942  -14.611   38.767
  -15.809  -12.748   40.062
  -15.503  -10.714   41.009
  -15.024   -8.590   41.577
  -14.381   -6.464   41.759
  -13.589   -4.421   41.575
  -12.672   -2.532   41.067
  -11.658   -0.851   40.292
  -10.577    0.591   39.317
   -9.461    1.782   38.206
   -8.336    2.730   37.019
   -7.230    3.454   35.804
   -6.161    3.984   34.600
   -5.147    4.351   33.432
   -4.197    4.587   32.316
   -3.319    4.722   31.262
   -2.514    4.783   30.272
   -1.785    4.792   29.344
   -1.127    4.769   28.476
   -0.537    4.726   27.663
   -0.011    4.677   26.900
    0.458    4.630   26.182
    0.875    4.592   25.505
    1.247    4.568   24.865
    1.579    4.562   24.259
    1.877    4.575   23.684
    2.147    4.610   23.139
    2.393    4.669   22.620
    2.621    4.751   22.129
    2.834    4.857   21.663
    3.036    4.988   21.223
    3.231    5.144   20.809
    3.423    5.325   20.420
    3.613    5.531   20.058
    3.805    5.763   19.723
    4.000    6.020   19.416
    4.202    6.303   19.139
    4.412    6.612   18.894
    4.632    6.948   18.682
    4.864    7.310   18.505
    5.109    7.699   18.368
    5.368    8.114   18.271
    5.642    8.555   18.219
    5.934    9.021   18.216
    6.242    9.512   18.266
    6.569   10.024   18.372
    6.915   10.556   18.541
    7.279   11.105   18.777
    7.662   11.665   19.084
    8.062   12.232   19.469
    8.479   12.797   19.936
    8.911   13.353   20.489
    9.355   13.889   21.133
    9.808   14.392   21.869
   10.267   14.850   22.697
   10.725   15.246   23.617
   11.177   15.563   24.622
   11.616   15.785   25.705
   12.033   15.894   26.853
   12.419   15.873   28.049
   12.764   15.708   29.273
   13.059   15.389   30.497
   13.292   14.909   31.693
   13.453   14.269   32.830
   13.535   13.476   33.874
   13.529   12.546   34.795
   13.431   11.502   35.564
   13.238   10.371   36.161
   12.951    9.187   36.569
   12.575    7.985   36.784
   12.116    6.801   36.807
   11.584    5.666   36.650
   10.992    4.607   36.329
   10.354    3.645   35.866
    9.683    2.794   35.287
    8.994    2.061   34.617
    8.301    1.445   33.879
    7.615    0.943   33.096
    6.948    0.545   32.285
    6.308    0.242   31.462
    5.701    0.021   30.638
